Epoch	Step	Loss	Accuracy	F1-Score
00001	01729	0.700233	0.531250	0.126773
00001	01742	1.356071	0.593750	0.232292
00001	01755	0.676726	0.781250	0.333333
00001	01768	1.000116	0.781250	0.258333
00001	01781	1.105614	0.625000	0.388194
00001	01794	1.429899	0.562500	0.225292
00001	01807	0.662377	0.875000	0.610754
00001	01820	0.505063	0.875000	0.660894
00001	01833	1.067522	0.750000	0.364737
00001	01846	0.845685	0.781250	0.680799
00001	01859	1.011434	0.812500	0.435556
00001	01872	1.163655	0.781250	0.318910
00001	01885	1.069330	0.781250	0.380225
00001	01898	0.878465	0.781250	0.468810
00001	01911	0.641405	0.812500	0.578022
00001	01924	1.305344	0.687500	0.227273
00001	01937	1.166196	0.531250	0.077098
00001	01950	1.196674	0.500000	0.135227
00001	01963	0.756746	0.781250	0.331313
00001	01976	1.031268	0.781250	0.318910
00001	01989	1.266592	0.656250	0.178431
00001	02002	0.856561	0.375000	0.055814
00001	02015	1.051767	0.718750	0.307805
00001	02028	0.774423	0.843750	0.685225
00001	02041	1.212307	0.687500	0.380044
00001	02054	1.328725	0.718750	0.347826
00001	02067	1.521382	0.593750	0.318519
00001	02080	1.022285	0.812500	0.601705
00001	02093	0.838044	0.812500	0.377561
00001	02106	1.305175	0.562500	0.083333
00001	02119	1.824340	0.500000	0.183559
00001	02132	0.981421	0.781250	0.149020
00001	02145	1.381746	0.406250	0.087045
00001	02158	1.322986	0.656250	0.171705
00001	02171	0.701409	0.843750	0.481232
00001	02184	1.415858	0.625000	0.260317
00001	02197	1.135528	0.750000	0.506527
00001	02210	0.816461	0.812500	0.493243
00001	02223	1.699036	0.468750	0.061983
00001	02236	1.215819	0.656250	0.232609
00001	02249	1.921609	0.437500	0.090909
00001	02262	0.405671	0.906250	0.476190
00001	02275	1.139032	0.687500	0.240000
00001	02288	1.656033	0.531250	0.087374
00001	02301	1.640058	0.562500	0.154891
00001	02314	0.592523	0.812500	0.631944
00001	02327	0.510951	0.843750	0.510284
00001	02340	1.019500	0.718750	0.234091
00001	02353	1.286974	0.625000	0.162060
00001	02366	0.507187	0.843750	0.439394
00001	02379	1.598594	0.687500	0.292381
00001	02392	0.840913	0.781250	0.379227
00001	02405	0.786823	0.781250	0.457143
00001	02418	0.687991	0.593750	0.147516
00001	02431	1.474274	0.468750	0.068182
00001	02444	1.433067	0.625000	0.235061
00001	02457	0.623761	0.875000	0.548849
00001	02470	1.315384	0.656250	0.403143
00001	02483	1.569511	0.656250	0.344444
00001	02496	1.679126	0.468750	0.133333
00001	02509	0.770443	0.843750	0.520026
00001	02522	1.155531	0.718750	0.321693
00001	02535	1.113603	0.718750	0.519643
00001	02548	0.696281	0.812500	0.507438
00001	02561	0.749210	0.843750	0.487569
00001	02574	1.278805	0.312500	0.119444
00001	02587	0.717543	0.781250	0.275926
00001	02600	1.198152	0.687500	0.578788
00001	02613	0.828408	0.812500	0.400000
00001	02626	0.957617	0.656250	0.278208
00001	02639	1.262950	0.687500	0.316963
00001	02652	0.566835	0.781250	0.487654
00001	02665	0.776730	0.781250	0.504472
00001	02678	1.378038	0.656250	0.283721
00001	02691	0.658713	0.843750	0.522944
00001	02704	1.467897	0.656250	0.455718
00001	02717	0.541851	0.906250	0.753501
00001	02730	0.823645	0.781250	0.523310
00001	02743	1.247061	0.437500	0.127381
00001	02756	0.692103	0.812500	0.598773
00001	02769	1.518122	0.500000	0.108879
00001	02782	1.022435	0.687500	0.408200
00001	02795	0.936010	0.812500	0.487805
00001	02808	1.211051	0.281250	0.101662
00001	02821	0.894183	0.812500	0.377778
00001	02834	0.786200	0.875000	0.626667
00001	02847	0.781037	0.750000	0.376518
00001	02860	1.062260	0.718750	0.323643
00001	02873	0.773999	0.812500	0.650595
00001	02886	1.100421	0.718750	0.272222
00001	02899	1.095845	0.250000	0.037037
00001	02912	1.269345	0.625000	0.315556
00001	02925	0.467422	0.875000	0.617231
00001	02938	1.690072	0.531250	0.158953
00001	02951	0.736998	0.843750	0.518095
00001	02964	1.673640	0.593750	0.098551
00001	02977	0.934318	0.718750	0.299458
00001	02990	1.858508	0.406250	0.097169
00001	03003	1.056797	0.718750	0.248218
00001	03016	0.984300	0.312500	0.045045
00001	03029	1.792853	0.343750	0.056410
00001	03042	0.672963	0.937500	0.663182
00001	03055	1.166730	0.718750	0.204082
00001	03068	1.021943	0.500000	0.069565
00001	03081	1.622162	0.625000	0.362238
00001	03094	0.834351	0.781250	0.507071
00001	03107	0.484373	0.875000	0.559524
00001	03120	0.744445	0.781250	0.594444
00001	03133	1.310497	0.687500	0.478810
00001	03146	1.023881	0.718750	0.329293
00001	03159	0.777484	0.500000	0.077295
00001	03172	1.573296	0.562500	0.061538
00001	03185	1.712644	0.562500	0.325397
00001	03198	0.716409	0.750000	0.534091
00001	03211	1.053634	0.750000	0.350118
00001	03224	0.778708	0.812500	0.367347
00001	03237	1.084169	0.718750	0.317591
00001	03250	0.541757	0.875000	0.780303
00001	03263	0.717782	0.750000	0.447894
00001	03276	0.931249	0.812500	0.426920
00001	03289	0.731041	0.843750	0.222222
00001	03302	1.164634	0.531250	0.168254
00001	03315	0.665521	0.812500	0.564672
00001	03328	0.846762	0.750000	0.400433
00001	03341	1.248557	0.687500	0.318534
00001	03354	0.743919	0.812500	0.367021
00001	03367	0.872925	0.750000	0.312032
00001	03380	1.630110	0.531250	0.111111
00001	03393	0.625050	0.812500	0.434848
00001	03406	1.507712	0.531250	0.078704
00001	03419	0.896184	0.625000	0.087146
00001	03432	1.453724	0.687500	0.304545
00001	03445	0.689788	0.875000	0.858120
00001	03458	0.961510	0.375000	0.060000
00001	03471	0.899399	0.781250	0.177885
00001	03484	1.442910	0.656250	0.381654
00001	03497	1.023025	0.718750	0.437879
00001	03510	0.709531	0.812500	0.493902
00001	03523	1.284541	0.687500	0.198299
00001	03536	0.341211	0.968750	0.964341
00001	03549	0.493630	0.937500	0.788889
00001	03562	0.934125	0.718750	0.280754
00001	03575	0.654908	0.812500	0.376190
00001	03588	1.323723	0.375000	0.049896
00001	03601	0.819067	0.875000	0.770499
00001	03614	0.823961	0.531250	0.123758
00001	03627	1.309370	0.625000	0.217054
00001	03640	1.240485	0.531250	0.274495
00001	03653	1.581113	0.593750	0.419348
00001	03666	0.642334	0.843750	0.447464
00001	03679	1.160724	0.812500	0.469661
00001	03692	0.845352	0.750000	0.330736
00001	03705	0.911999	0.750000	0.366357
00001	03718	1.279351	0.750000	0.390476
00001	03731	1.704035	0.562500	0.228049
00001	03744	0.784319	0.812500	0.592308
00001	03757	1.509514	0.687500	0.379140
00001	03770	0.765130	0.750000	0.426407
00001	03783	1.108431	0.500000	0.079012
00001	03796	1.166886	0.781250	0.339362
00001	03809	1.459404	0.656250	0.183333
00001	03822	1.286183	0.718750	0.395491
00001	03835	1.020747	0.437500	0.074074
00001	03848	0.805610	0.281250	0.085125
00001	03861	0.788420	0.843750	0.659296
00001	03874	0.729642	0.843750	0.526950
00001	03887	1.429999	0.625000	0.180441
00001	03900	1.457016	0.625000	0.180000
00001	03913	0.768704	0.781250	0.414596
00001	03926	0.890315	0.750000	0.562381
00001	03939	0.916538	0.812500	0.434343
00001	03952	1.013581	0.781250	0.504630
00001	03965	1.785790	0.468750	0.138889
00001	03978	1.166553	0.343750	0.056410
00001	03991	1.143828	0.750000	0.600000
00001	04004	0.713951	0.843750	0.656085
00001	04017	0.494420	0.906250	0.713315
00001	04030	1.232945	0.687500	0.348958
00001	04043	0.675639	0.843750	0.506944
00001	04056	1.249123	0.781250	0.341408
00001	04069	1.100752	0.656250	0.318651
00001	04082	1.188178	0.687500	0.429437
00001	04095	1.456841	0.625000	0.187407
00001	04108	1.073687	0.750000	0.473762
00001	04121	1.745405	0.656250	0.220539
00001	04134	1.127048	0.687500	0.265942
00001	04147	1.163164	0.500000	0.076555
00001	04160	1.362949	0.593750	0.199327
00001	04173	0.932517	0.718750	0.358042
00001	04186	0.944148	0.750000	0.278208
00001	04199	0.755703	0.812500	0.626016
00001	04212	0.739404	0.375000	0.081530
00001	04225	1.176458	0.531250	0.072340
00001	04238	1.791087	0.437500	0.075881
00001	04251	1.153285	0.500000	0.064646
00001	04264	0.928945	0.812500	0.527778
00001	04277	0.739810	0.812500	0.284958
00001	04290	1.392592	0.687500	0.293651
00001	04303	0.520367	0.906250	0.606484
00001	04316	1.791942	0.625000	0.301667
00001	04329	1.543988	0.531250	0.072340
00001	04342	1.087214	0.781250	0.389796
00001	04355	0.860845	0.812500	0.508333
00001	04368	0.953901	0.718750	0.232843
00001	04381	0.437576	0.906250	0.743750
00001	04394	1.377658	0.500000	0.108182
00001	04407	0.842311	0.812500	0.438375
00001	04420	0.968756	0.750000	0.488914
00001	04433	0.604166	0.843750	0.453947
00001	04446	1.006156	0.750000	0.148148
00001	04459	1.375546	0.562500	0.148810
00001	04472	1.342782	0.625000	0.325397
00001	04485	0.946704	0.812500	0.397464
00001	04498	0.640318	0.781250	0.293617
00001	04511	0.781122	0.843750	0.442683
00001	04524	1.217124	0.718750	0.173913
00001	04537	1.000816	0.718750	0.398398
00001	04550	1.631930	0.593750	0.221344
00001	04563	0.948495	0.718750	0.367730
00001	04576	0.626644	0.843750	0.439394
00001	04589	1.499112	0.593750	0.220202
00001	04602	1.586293	0.531250	0.134168
00001	04615	0.830210	0.750000	0.512266
00001	04628	1.143892	0.437500	0.104167
00001	04641	1.052400	0.781250	0.721930
00001	04654	1.629702	0.593750	0.116852
00001	04667	1.517748	0.625000	0.262857
00001	04680	0.749538	0.875000	0.528042
00001	04693	0.823035	0.812500	0.240544
00001	04706	0.960222	0.750000	0.351037
00001	04719	0.907579	0.781250	0.343137
00001	04732	0.841787	0.875000	0.457233
00001	04745	1.147202	0.781250	0.427273
00001	04758	1.144440	0.843750	0.706268
00001	04771	1.006561	0.500000	0.101587
00001	04784	1.312217	0.625000	0.326923
00001	04797	0.504916	0.937500	0.758989
00001	04810	0.835975	0.812500	0.447439
00001	04823	0.924129	0.750000	0.625714
00001	04836	1.806383	0.562500	0.166900
00001	04849	0.866993	0.843750	0.550924
00001	04862	1.407421	0.593750	0.137411
00001	04875	1.368952	0.656250	0.246437
00001	04888	0.918385	0.718750	0.410606
00001	04901	1.090682	0.718750	0.420635
00001	04914	0.692962	0.812500	0.342319
00001	04927	0.841910	0.718750	0.305263
00001	04940	0.820518	0.812500	0.522488
00001	04953	1.142753	0.375000	0.055944
00001	04966	0.627616	0.906250	0.678898
00001	04979	0.886943	0.781250	0.490476
00001	04992	1.163280	0.687500	0.200549
00001	05005	0.945649	0.781250	0.456016
00001	05018	0.666393	0.843750	0.571500
00001	05031	1.049382	0.718750	0.192708
00001	05044	0.692869	0.812500	0.461667
00001	05057	0.923386	0.718750	0.435606
00001	05070	0.762537	0.812500	0.442190
00001	05083	0.975954	0.781250	0.440909
00001	05096	0.827692	0.812500	0.340657
00001	05109	1.239776	0.531250	0.078704
00001	05122	1.958123	0.562500	0.139506
00001	05135	0.900583	0.750000	0.372222
00001	05148	0.558728	0.968750	0.940476
00001	05161	0.889714	0.687500	0.257781
00001	05174	0.863915	0.781250	0.359033
00001	05187	0.822551	0.812500	0.358492
00001	05200	0.831971	0.843750	0.652308
00001	05213	0.846484	0.843750	0.648677
00001	05226	1.234989	0.781250	0.503409
00001	05239	0.809675	0.812500	0.412341
00001	05252	0.525759	0.906250	0.715935
00001	05265	1.442533	0.625000	0.267311
00001	05278	1.367937	0.593750	0.185859
00001	05291	0.701529	0.468750	0.069767
00001	05304	1.566385	0.500000	0.059259
00001	05317	1.092033	0.781250	0.265152
00001	05330	1.208921	0.500000	0.200366
00001	05343	0.780365	0.875000	0.633333
00001	05356	1.080641	0.718750	0.360237
00001	05369	0.840151	0.500000	0.082687
00001	05382	0.590349	0.843750	0.516667
00001	05395	0.982566	0.781250	0.311019
00001	05408	1.319855	0.531250	0.136364
00001	05421	1.000508	0.781250	0.267532
00001	05434	1.056059	0.750000	0.393030
00001	05447	0.915538	0.781250	0.426768
00001	05460	0.928237	0.843750	0.400605
00001	05473	0.704607	0.812500	0.419690
00001	05486	0.845669	0.500000	0.099379
00001	05499	0.661033	0.875000	0.715516
00001	05512	1.042218	0.812500	0.570833
00001	05525	1.322544	0.687500	0.381466
00001	05538	1.384814	0.593750	0.192222
00001	05551	1.391081	0.718750	0.260000
00001	05564	0.764387	0.500000	0.096429
00001	05577	1.565039	0.625000	0.210336
00001	05590	1.039917	0.656250	0.187500
00001	05603	0.636995	0.843750	0.514444
00001	05616	0.805369	0.781250	0.652751
00001	05629	0.614308	0.843750	0.277954
00001	05642	0.765027	0.812500	0.362319
00001	05655	1.750206	0.531250	0.196970
00001	05668	1.059195	0.750000	0.491453
00001	05681	0.924400	0.750000	0.278506
00001	05694	1.523530	0.625000	0.145390
00001	05707	1.266913	0.343750	0.158036
00001	05720	0.614028	0.812500	0.650055
00001	05733	0.552436	0.875000	0.495652
00001	05746	1.374309	0.750000	0.551146
00001	05759	1.838330	0.593750	0.315004
00001	05772	0.773489	0.718750	0.304065
00001	05785	1.265573	0.656250	0.233333
00001	05798	0.361070	0.968750	0.796226
00001	05811	1.294989	0.750000	0.472650
00001	05824	1.413114	0.375000	0.053215
00001	05837	0.960876	0.781250	0.473730
00001	05850	1.250867	0.687500	0.200855
00001	05863	0.462854	0.937500	0.777561
00001	05876	0.754160	0.812500	0.576016
00001	05889	0.642907	0.812500	0.470894
00001	05902	1.388129	0.593750	0.155707
00001	05915	1.367171	0.625000	0.423539
00001	05928	1.348024	0.343750	0.044534
00001	05941	0.632718	0.843750	0.422917
00001	05954	0.577181	0.656250	0.113208
00001	05967	0.944499	0.812500	0.534091
00001	05980	1.604867	0.593750	0.143939
00001	05993	1.092320	0.781250	0.222222
00001	06006	1.119815	0.250000	0.080247
00001	06019	1.345078	0.687500	0.424582
00001	06032	0.967570	0.750000	0.276667
00001	06045	0.900913	0.812500	0.450000
00001	06058	0.714666	0.781250	0.328502
00001	06071	1.514579	0.531250	0.103682
00001	06084	1.211861	0.781250	0.456583
00001	06097	0.894364	0.312500	0.046620
00001	06110	0.802472	0.843750	0.525203
00001	06123	0.960097	0.687500	0.477748
00001	06136	0.671454	0.875000	0.623077
00001	06149	1.343169	0.531250	0.122727
00001	06162	1.166826	0.718750	0.205128
00001	06175	0.920805	0.781250	0.340909
00001	06188	1.278745	0.718750	0.160714
00001	06201	1.187096	0.656250	0.107143
00001	06214	0.707621	0.875000	0.545337
00001	06227	0.966196	0.750000	0.503119
00001	06240	0.698392	0.781250	0.483333
00001	06253	0.700811	0.843750	0.650232
00001	06266	1.833340	0.375000	0.172619
00001	06279	0.933496	0.781250	0.402981
00001	06292	0.540999	0.843750	0.444506
00001	06305	0.503866	0.906250	0.624799
00001	06318	0.681399	0.875000	0.764912
00001	06331	1.711846	0.562500	0.179394
00001	06344	1.117324	0.500000	0.067653
00001	06357	1.057475	0.718750	0.400641
00001	06370	0.421291	0.968750	0.955128
00001	06383	1.391845	0.531250	0.075556
00001	06396	0.681170	0.875000	0.695761
00001	06409	0.821935	0.843750	0.377674
00001	06422	1.380155	0.750000	0.392915
00001	06435	1.933998	0.437500	0.143939
00001	06448	0.906359	0.781250	0.499048
00001	06461	1.666860	0.531250	0.161429
00001	06474	0.755348	0.687500	0.373529
00001	06487	0.630258	0.843750	0.534722
00001	06500	0.744758	0.781250	0.579614
00001	06513	0.981305	0.718750	0.327236
00001	06526	1.036333	0.687500	0.390598
00001	06539	1.007414	0.750000	0.337914
00001	06552	0.831150	0.843750	0.536458
00001	06565	1.078512	0.687500	0.446667
00001	06578	1.219539	0.718750	0.390443
00001	06591	0.846469	0.750000	0.539683
00001	06604	0.742184	0.781250	0.489899
00001	06617	0.845335	0.781250	0.444444
00001	06630	1.252962	0.437500	0.073679
00001	06643	0.955481	0.468750	0.063425
00001	06656	0.659685	0.843750	0.586120
00001	06669	0.610046	0.312500	0.089669
00001	06682	0.997165	0.718750	0.380476
00001	06695	0.728840	0.718750	0.283521
00001	06708	1.603974	0.562500	0.231667
00001	06721	0.947098	0.375000	0.066667
00001	06734	1.259533	0.750000	0.300926
00001	06747	1.477467	0.375000	0.066667
00001	06760	0.631342	0.843750	0.467583
00001	06773	0.484467	0.906250	0.663760
00001	06786	1.159016	0.343750	0.045738
00001	06799	1.161604	0.656250	0.102941
00001	06812	0.820105	0.718750	0.288372
00001	06825	1.031300	0.468750	0.096970
00001	06838	0.831719	0.812500	0.737486
00001	06851	1.109337	0.625000	0.156190
00001	06864	0.789013	0.531250	0.101190
00001	06877	1.816147	0.468750	0.065217
00001	06890	1.477690	0.593750	0.275280
00002	00000	1.326803	0.468750	0.156250
00002	00013	1.288839	0.687500	0.363889
00002	00026	1.071270	0.562500	0.088889
00002	00039	0.890714	0.718750	0.525347
00002	00052	0.725696	0.812500	0.477273
00002	00065	0.904852	0.781250	0.514118
00002	00078	1.225290	0.656250	0.392556
00002	00091	1.899077	0.500000	0.099806
00002	00104	0.872510	0.812500	0.456463
00002	00117	1.165369	0.687500	0.163462
00002	00130	1.209339	0.625000	0.182292
00002	00143	1.639356	0.406250	0.060606
00002	00156	1.311600	0.781250	0.399409
00002	00169	0.546385	0.906250	0.740417
00002	00182	1.116951	0.718750	0.373810
00002	00195	0.823156	0.812500	0.504040
00002	00208	0.993120	0.812500	0.389987
00002	00221	1.080636	0.406250	0.065000
00002	00234	1.054181	0.687500	0.390950
00002	00247	0.974658	0.593750	0.130239
00002	00260	0.629513	0.812500	0.576016
00002	00273	1.699042	0.625000	0.195736
00002	00286	1.262849	0.562500	0.073469
00002	00299	0.918772	0.281250	0.051429
00002	00312	0.657000	0.875000	0.723611
00002	00325	1.596690	0.625000	0.311382
00002	00338	0.588821	0.843750	0.601404
00002	00351	0.436011	0.937500	0.757143
00002	00364	1.728976	0.343750	0.081046
00002	00377	0.717771	0.843750	0.546970
00002	00390	1.107670	0.750000	0.511614
00002	00403	0.730359	0.812500	0.546784
00002	00416	0.659780	0.468750	0.142045
00002	00429	0.933924	0.437500	0.100000
00002	00442	1.154519	0.812500	0.626852
00002	00455	1.200901	0.625000	0.167173
00002	00468	1.451486	0.562500	0.108138
00002	00481	0.879875	0.750000	0.411681
00002	00494	1.328273	0.500000	0.085106
00002	00507	1.196280	0.781250	0.589560
00002	00520	1.360584	0.625000	0.161458
00002	00533	1.343059	0.312500	0.069481
00002	00546	0.791074	0.468750	0.074074
00002	00559	0.636786	0.843750	0.523392
00002	00572	1.127344	0.843750	0.684309
00002	00585	1.217586	0.718750	0.212560
00002	00598	1.151228	0.718750	0.492650
00002	00611	1.148746	0.750000	0.321795
00002	00624	0.885734	0.531250	0.139610
00002	00637	2.061209	0.375000	0.078704
00002	00650	0.821043	0.781250	0.632275
00002	00663	1.754310	0.500000	0.122590
00002	00676	0.785947	0.843750	0.412500
00002	00689	0.814139	0.812500	0.703506
00002	00702	1.687787	0.562500	0.246667
00002	00715	1.054736	0.625000	0.211594
00002	00728	1.251371	0.718750	0.280000
00002	00741	1.084762	0.687500	0.101852
00002	00754	0.699119	0.843750	0.529285
00002	00767	1.805556	0.437500	0.100225
00002	00780	1.105496	0.437500	0.074074
00002	00793	1.232470	0.812500	0.692544
00002	00806	1.076047	0.718750	0.374833
00002	00819	1.181086	0.718750	0.092000
00002	00832	1.128068	0.656250	0.184397
00002	00845	1.104358	0.468750	0.071429
00002	00858	1.384797	0.625000	0.066667
00002	00871	0.440899	0.906250	0.657576
00002	00884	0.880008	0.781250	0.421667
00002	00897	0.887762	0.843750	0.552083
00002	00910	1.199131	0.656250	0.286122
00002	00923	0.944109	0.718750	0.215978
00002	00936	0.718639	0.812500	0.595120
00002	00949	1.070528	0.750000	0.237971
00002	00962	0.614331	0.593750	0.106443
00002	00975	1.467314	0.625000	0.134279
00002	00988	1.202976	0.750000	0.459740
00002	01001	1.233118	0.656250	0.223039
00002	01014	1.114295	0.687500	0.325025
00002	01027	0.608216	0.843750	0.427885
00002	01040	1.384179	0.531250	0.083951
00002	01053	1.788889	0.406250	0.135965
00002	01066	1.375110	0.406250	0.207143
00002	01079	0.709821	0.906250	0.472449
00002	01092	1.614783	0.531250	0.112440
00002	01105	1.275834	0.718750	0.145712
00002	01118	1.099583	0.718750	0.160284
00002	01131	0.990011	0.718750	0.430863
00002	01144	0.626046	0.843750	0.493712
00002	01157	1.249347	0.406250	0.060606
00002	01170	0.704628	0.812500	0.484476
00002	01183	0.933350	0.343750	0.082707
00002	01196	1.102055	0.750000	0.271304
00002	01209	0.871281	0.812500	0.448352
00002	01222	2.019343	0.500000	0.331481
00002	01235	1.443290	0.687500	0.368687
00002	01248	0.663837	0.875000	0.787037
00002	01261	1.177388	0.625000	0.162037
00002	01274	0.871299	0.781250	0.474202
00002	01287	0.682572	0.843750	0.545238
00002	01300	1.100794	0.718750	0.266106
00002	01313	1.403860	0.562500	0.074380
00002	01326	1.292667	0.625000	0.285829
00002	01339	1.357292	0.687500	0.382051
00002	01352	0.830192	0.843750	0.430147
00002	01365	1.142585	0.562500	0.124892
00002	01378	0.848190	0.750000	0.419872
00002	01391	0.647595	0.531250	0.082126
00002	01404	0.683055	0.812500	0.573711
00002	01417	0.751720	0.781250	0.379354
00002	01430	0.509960	0.875000	0.655411
00002	01443	0.819791	0.843750	0.533688
00002	01456	0.674766	0.843750	0.656700
00002	01469	0.915012	0.781250	0.329201
00002	01482	0.863489	0.875000	0.561667
00002	01495	1.063482	0.781250	0.491342
00002	01508	1.033773	0.750000	0.488345
00002	01521	1.303762	0.531250	0.174419
00002	01534	1.261696	0.468750	0.096970
00002	01547	0.698582	0.843750	0.690909
00002	01560	0.840229	0.750000	0.428307
00002	01573	1.167297	0.687500	0.189076
00002	01586	0.712273	0.812500	0.380135
00002	01599	0.889802	0.781250	0.266982
00002	01612	0.955693	0.750000	0.393134
00002	01625	1.666554	0.625000	0.499449
00002	01638	1.547299	0.562500	0.268803
00002	01651	0.628209	0.843750	0.549458
00002	01664	1.528540	0.281250	0.051429
00002	01677	0.954308	0.812500	0.630894
00002	01690	1.220704	0.750000	0.239015
00002	01703	1.339656	0.468750	0.134959
00002	01716	0.804037	0.625000	0.165862
00002	01729	0.667069	0.843750	0.665344
00002	01742	0.878607	0.781250	0.562999
00002	01755	1.476802	0.625000	0.332168
00002	01768	1.403576	0.562500	0.211111
00002	01781	0.935564	0.781250	0.485000
00002	01794	1.691125	0.625000	0.359705
00002	01807	0.622665	0.843750	0.589583
00002	01820	0.724238	0.781250	0.466989
00002	01833	0.471780	0.906250	0.627160
00002	01846	0.466150	0.843750	0.658559
00002	01859	0.715620	0.843750	0.458813
00002	01872	0.623073	0.843750	0.380769
00002	01885	0.842161	0.687500	0.364719
00002	01898	1.044550	0.406250	0.057650
00002	01911	1.819940	0.562500	0.190659
00002	01924	1.129233	0.812500	0.524603
00002	01937	0.966980	0.750000	0.380508
00002	01950	0.726208	0.812500	0.695671
00002	01963	0.951252	0.812500	0.375926
00002	01976	1.192624	0.500000	0.071111
00002	01989	0.632054	0.843750	0.514341
00002	02002	0.658417	0.906250	0.516049
00002	02015	1.176197	0.718750	0.372072
00002	02028	0.742229	0.781250	0.415584
00002	02041	1.088408	0.625000	0.288889
00002	02054	1.208997	0.687500	0.430831
00002	02067	0.991356	0.875000	0.526241
00002	02080	1.075239	0.562500	0.146591
00002	02093	1.146924	0.593750	0.171429
00002	02106	0.810423	0.812500	0.597306
00002	02119	0.624727	0.875000	0.791892
00002	02132	0.581881	0.875000	0.539007
00002	02145	0.713374	0.750000	0.339690
00002	02158	1.521955	0.562500	0.223954
00002	02171	0.912759	0.687500	0.447222
00002	02184	1.318701	0.687500	0.317812
00002	02197	0.634214	0.906250	0.790675
00002	02210	0.936138	0.750000	0.483333
00002	02223	1.139694	0.750000	0.479651
00002	02236	0.425668	0.875000	0.694737
00002	02249	1.295489	0.687500	0.290634
00002	02262	0.610415	0.906250	0.825087
00002	02275	0.414396	0.906250	0.720833
00002	02288	0.785744	0.781250	0.451170
00002	02301	0.469579	0.937500	0.607565
00002	02314	0.750048	0.781250	0.438636
00002	02327	0.827504	0.781250	0.354472
00002	02340	1.814714	0.406250	0.060606
00002	02353	0.790729	0.781250	0.360709
00002	02366	0.714828	0.781250	0.414092
00002	02379	1.218242	0.718750	0.259259
00002	02392	0.714278	0.843750	0.580000
00002	02405	0.793315	0.781250	0.545365
00002	02418	0.847768	0.468750	0.167328
00002	02431	0.866226	0.812500	0.520988
00002	02444	0.756441	0.875000	0.572683
00002	02457	0.821414	0.812500	0.451170
00002	02470	0.462260	0.937500	0.664198
00002	02483	0.888193	0.437500	0.146296
00002	02496	0.548922	0.906250	0.700000
00002	02509	1.506995	0.718750	0.294686
00002	02522	0.958513	0.718750	0.277778
00002	02535	0.716385	0.812500	0.534160
00002	02548	1.437879	0.500000	0.080808
00002	02561	0.836832	0.750000	0.491667
00002	02574	0.790641	0.812500	0.546296
00002	02587	0.592331	0.875000	0.482517
00002	02600	1.701324	0.406250	0.068783
00002	02613	0.752835	0.781250	0.447464
00002	02626	1.022458	0.343750	0.087387
00002	02639	1.090179	0.375000	0.055814
00002	02652	1.090796	0.593750	0.156250
00002	02665	0.898928	0.281250	0.051429
00002	02678	1.441423	0.531250	0.128259
00002	02691	0.912249	0.562500	0.083333
00002	02704	0.577354	0.812500	0.408333
00002	02717	0.956162	0.843750	0.573002
00002	02730	0.703000	0.781250	0.337190
00002	02743	0.709862	0.812500	0.489027
00002	02756	1.600059	0.625000	0.205996
00002	02769	0.731827	0.875000	0.613757
00002	02782	0.769104	0.843750	0.402576
00002	02795	0.714938	0.812500	0.575641
00002	02808	0.893005	0.718750	0.378205
00002	02821	1.173987	0.750000	0.291905
00002	02834	0.974618	0.781250	0.408333
00002	02847	1.930515	0.593750	0.369365
00002	02860	1.480308	0.656250	0.226389
00002	02873	0.564530	0.906250	0.425532
00002	02886	1.581648	0.468750	0.166760
00002	02899	1.318225	0.750000	0.254667
00002	02912	0.921497	0.781250	0.212745
00002	02925	0.673085	0.812500	0.586229
00002	02938	0.930008	0.812500	0.458333
00002	02951	1.745217	0.500000	0.145455
00002	02964	1.382324	0.625000	0.160242
00002	02977	0.460992	0.875000	0.434949
00002	02990	0.836037	0.781250	0.488544
00002	03003	0.725333	0.781250	0.564228
00002	03016	0.731796	0.781250	0.431989
00002	03029	0.907720	0.812500	0.349383
00002	03042	0.841253	0.750000	0.521164
00002	03055	1.530600	0.625000	0.253199
00002	03068	1.052114	0.531250	0.213889
00002	03081	0.977872	0.718750	0.386568
00002	03094	1.213053	0.781250	0.463542
00002	03107	0.992290	0.750000	0.515640
00002	03120	0.555095	0.875000	0.721631
00002	03133	0.689219	0.843750	0.511716
00002	03146	1.402629	0.343750	0.054054
00002	03159	0.944443	0.281250	0.052786
00002	03172	0.882599	0.750000	0.264242
00002	03185	1.132510	0.531250	0.082126
00002	03198	0.956403	0.843750	0.615025
00002	03211	1.049030	0.281250	0.148485
00002	03224	0.982628	0.718750	0.322763
00002	03237	0.915518	0.750000	0.256028
00002	03250	0.704511	0.843750	0.785453
00002	03263	1.119385	0.718750	0.429972
00002	03276	0.935504	0.687500	0.291944
00002	03289	0.849523	0.781250	0.479012
00002	03302	0.630334	0.875000	0.748918
00002	03315	0.353435	0.968750	0.800000
00002	03328	0.929491	0.750000	0.455039
00002	03341	0.987461	0.750000	0.461705
00002	03354	0.902246	0.781250	0.420866
00002	03367	0.780624	0.812500	0.341126
00002	03380	1.745816	0.656250	0.285859
00002	03393	1.491255	0.718750	0.475132
00002	03406	0.793844	0.781250	0.287407
00002	03419	0.572416	0.875000	0.493827
00002	03432	0.453490	0.906250	0.577899
00002	03445	1.125337	0.562500	0.078261
00002	03458	0.604615	0.843750	0.525455
